Filename;ActivityName;Location;ReferenceProduct
31227_fb3c4046-3ffc-40f2-a3b7-2615ce723ca9_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat and power co-generation, biogas, gas engine;NL;heat, central or small-scale, other than natural gas
31228_47c4e0ea-cdf4-4fdd-afe2-b3e0e963f218_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, biogas, gas engine;NO;electricity, high voltage
31229_47c4e0ea-cdf4-4fdd-afe2-b3e0e963f218_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat and power co-generation, biogas, gas engine;NO;heat, central or small-scale, other than natural gas
31230_f2a10eef-05ec-4086-8d6c-2d3f05929ac7_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, biogas, gas engine;NPCC, US only;electricity, high voltage
31231_f2a10eef-05ec-4086-8d6c-2d3f05929ac7_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat and power co-generation, biogas, gas engine;NPCC, US only;heat, central or small-scale, other than natural gas
31232_cbe9e8ef-1578-48ad-96b3-4e7e9f43d2c9_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, biogas, gas engine;PE;electricity, high voltage
31233_cbe9e8ef-1578-48ad-96b3-4e7e9f43d2c9_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat and power co-generation, biogas, gas engine;PE;heat, central or small-scale, other than natural gas
31234_aed5eef1-c58d-4974-9b3c-5e60a0375c22_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, biogas, gas engine;PL;electricity, high voltage
31235_aed5eef1-c58d-4974-9b3c-5e60a0375c22_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat and power co-generation, biogas, gas engine;PL;heat, central or small-scale, other than natural gas
31236_852303bd-6a29-4dba-990b-74c243439a55_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat and power co-generation, biogas, gas engine;PT;heat, central or small-scale, other than natural gas
31237_852303bd-6a29-4dba-990b-74c243439a55_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, biogas, gas engine;PT;electricity, high voltage
31238_129db062-d3fb-42a1-b0fc-9c60df03e5a0_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat and power co-generation, biogas, gas engine;RFC;heat, central or small-scale, other than natural gas
31239_97d44d27-43d8-41aa-86e3-3a6a757e303f_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat and power co-generation, biogas, gas engine;RO;heat, central or small-scale, other than natural gas
31240_129db062-d3fb-42a1-b0fc-9c60df03e5a0_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, biogas, gas engine;RFC;electricity, high voltage
31241_a8549fd5-f3f9-448c-a508-14f3a15a55e9_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, biogas, gas engine;RS;electricity, high voltage
31242_97d44d27-43d8-41aa-86e3-3a6a757e303f_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, biogas, gas engine;RO;electricity, high voltage
31243_a8549fd5-f3f9-448c-a508-14f3a15a55e9_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat and power co-generation, biogas, gas engine;RS;heat, central or small-scale, other than natural gas
31244_75ba27a1-2fcd-4431-aa27-bbce87742b49_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat and power co-generation, biogas, gas engine;SE;heat, central or small-scale, other than natural gas
31245_6ac65841-e8ca-4319-bf87-65a592581cb8_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat and power co-generation, biogas, gas engine;SERC;heat, central or small-scale, other than natural gas
31246_75ba27a1-2fcd-4431-aa27-bbce87742b49_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, biogas, gas engine;SE;electricity, high voltage
31247_6ac65841-e8ca-4319-bf87-65a592581cb8_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, biogas, gas engine;SERC;electricity, high voltage
31248_9aba2c64-1aca-448d-81e2-4d1b9357d719_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat and power co-generation, biogas, gas engine;SI;heat, central or small-scale, other than natural gas
31249_cd98e37b-63e7-456e-88a9-e300d768aa57_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat and power co-generation, biogas, gas engine;SK;heat, central or small-scale, other than natural gas
31250_9aba2c64-1aca-448d-81e2-4d1b9357d719_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, biogas, gas engine;SI;electricity, high voltage
31251_cd98e37b-63e7-456e-88a9-e300d768aa57_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, biogas, gas engine;SK;electricity, high voltage
31252_40c93d9e-fd93-40c1-9032-825760c2bffb_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, biogas, gas engine;SPP;electricity, high voltage
31253_40c93d9e-fd93-40c1-9032-825760c2bffb_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat and power co-generation, biogas, gas engine;SPP;heat, central or small-scale, other than natural gas
31254_2512e432-a14d-4d42-aea3-87ee44a90dec_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, biogas, gas engine;TH;electricity, high voltage
31255_2512e432-a14d-4d42-aea3-87ee44a90dec_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat and power co-generation, biogas, gas engine;TH;heat, central or small-scale, other than natural gas
31256_e1674922-7edf-4082-ba0d-71bf695c03e5_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, biogas, gas engine;TR;electricity, high voltage
31257_e1674922-7edf-4082-ba0d-71bf695c03e5_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat and power co-generation, biogas, gas engine;TR;heat, central or small-scale, other than natural gas
31258_f08b3431-6e41-49d0-8c8e-eb9e3be56e31_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat and power co-generation, biogas, gas engine;TRE;heat, central or small-scale, other than natural gas
31259_f08b3431-6e41-49d0-8c8e-eb9e3be56e31_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, biogas, gas engine;TRE;electricity, high voltage
31260_a96fcba4-91ad-417c-accb-6241cc4d557e_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat and power co-generation, biogas, gas engine;TW;heat, central or small-scale, other than natural gas
31261_a96fcba4-91ad-417c-accb-6241cc4d557e_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, biogas, gas engine;TW;electricity, high voltage
31262_f712bc32-678b-487d-8ad8-68519475b2b2_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat and power co-generation, biogas, gas engine;WECC, US only;heat, central or small-scale, other than natural gas
31263_f712bc32-678b-487d-8ad8-68519475b2b2_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, biogas, gas engine;WECC, US only;electricity, high voltage
31264_76c6c24c-86b2-48af-8859-1ac9740aaf3b_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, diesel, 200kW electrical, SCR-NOx reduction;CH;heat, district or industrial, other than natural gas
31265_76c6c24c-86b2-48af-8859-1ac9740aaf3b_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, diesel, 200kW electrical, SCR-NOx reduction;CH;electricity, high voltage
31266_927920b6-cc2b-4974-860b-285a9620d7d8_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, hard coal;AT;heat, district or industrial, other than natural gas
31267_927920b6-cc2b-4974-860b-285a9620d7d8_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, hard coal;AT;electricity, high voltage
31268_c8c54586-42d0-488b-8699-939b1852e17d_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, hard coal;BG;heat, district or industrial, other than natural gas
31269_c8c54586-42d0-488b-8699-939b1852e17d_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, hard coal;BG;electricity, high voltage
31270_00c66886-4508-4a54-a18c-2cc131ccbe8d_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, hard coal;CZ;heat, district or industrial, other than natural gas
31271_00c66886-4508-4a54-a18c-2cc131ccbe8d_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, hard coal;CZ;electricity, high voltage
31272_e58888ff-5cbb-433b-b3ce-e167cb0e8873_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, hard coal;DE;electricity, high voltage
31273_e58888ff-5cbb-433b-b3ce-e167cb0e8873_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, hard coal;DE;heat, district or industrial, other than natural gas
31274_7481c912-cd3f-44ba-99fd-5748b74a3e8e_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, hard coal;DK;electricity, high voltage
31275_7481c912-cd3f-44ba-99fd-5748b74a3e8e_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, hard coal;DK;heat, district or industrial, other than natural gas
31276_283f5617-5b5c-4acb-bb40-1839334c3034_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, hard coal;FI;heat, district or industrial, other than natural gas
31277_283f5617-5b5c-4acb-bb40-1839334c3034_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, hard coal;FI;electricity, high voltage
31278_1958a6ef-dd16-4c6c-9087-202e1a627a89_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, hard coal;IT;electricity, high voltage
31279_1958a6ef-dd16-4c6c-9087-202e1a627a89_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, hard coal;IT;heat, district or industrial, other than natural gas
31280_b99c1615-1255-4176-87fc-b480c7df7ba6_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, hard coal;KR;heat, district or industrial, other than natural gas
31281_b99c1615-1255-4176-87fc-b480c7df7ba6_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, hard coal;KR;electricity, high voltage
31282_cda775b3-fcbc-4c1f-b75d-788cbe5eba4e_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, hard coal;NL;heat, district or industrial, other than natural gas
31283_cda775b3-fcbc-4c1f-b75d-788cbe5eba4e_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, hard coal;NL;electricity, high voltage
31284_b7fe7ddf-c8df-4eba-9e0c-8273041758bc_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, hard coal;NO;heat, district or industrial, other than natural gas
31285_b7fe7ddf-c8df-4eba-9e0c-8273041758bc_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, hard coal;NO;electricity, high voltage
31286_ca6b4270-ae0b-43c1-a813-6ef082af3f38_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, hard coal;PL;electricity, high voltage
31287_ca6b4270-ae0b-43c1-a813-6ef082af3f38_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, hard coal;PL;heat, district or industrial, other than natural gas
31288_a9d4000b-5a8f-4134-8e2a-92b7fdf9e108_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, hard coal;RU;heat, district or industrial, other than natural gas
31289_a9d4000b-5a8f-4134-8e2a-92b7fdf9e108_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, hard coal;RU;electricity, high voltage
31290_28222232-4070-45f0-9e42-171d92fb932f_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, hard coal;SE;heat, district or industrial, other than natural gas
31291_28222232-4070-45f0-9e42-171d92fb932f_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, hard coal;SE;electricity, high voltage
31292_ac93cb64-780b-44a0-88f2-60c0abc9f9ae_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, hard coal;SK;electricity, high voltage
31293_ac93cb64-780b-44a0-88f2-60c0abc9f9ae_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, hard coal;SK;heat, district or industrial, other than natural gas
31294_4ac1030a-8250-4149-9f43-7f87619e2152_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, hard coal;TR;heat, district or industrial, other than natural gas
31295_4ac1030a-8250-4149-9f43-7f87619e2152_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, hard coal;TR;electricity, high voltage
31296_e85e9c45-80e4-4b46-a7eb-142ec352fb64_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, hard coal;TW;electricity, high voltage
31297_e85e9c45-80e4-4b46-a7eb-142ec352fb64_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, hard coal;TW;heat, district or industrial, other than natural gas
31298_58a1ed98-e057-4e6c-8ad2-9ccf481ddb08_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, hard coal;UA;heat, district or industrial, other than natural gas
31299_58a1ed98-e057-4e6c-8ad2-9ccf481ddb08_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, hard coal;UA;electricity, high voltage
31300_23df3323-8b1f-4694-9dff-5b7b421a24a4_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, lignite;AU;heat, district or industrial, other than natural gas
31301_23df3323-8b1f-4694-9dff-5b7b421a24a4_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, lignite;AU;electricity, high voltage
31302_7dc62bf9-c047-4ed9-b2f0-6ba3f2b4002c_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, lignite;BA;electricity, high voltage
31303_7dc62bf9-c047-4ed9-b2f0-6ba3f2b4002c_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, lignite;BA;heat, district or industrial, other than natural gas
31304_8838d4b9-1f63-4787-a335-281b00e6305e_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, lignite;BG;heat, district or industrial, other than natural gas
31305_8838d4b9-1f63-4787-a335-281b00e6305e_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, lignite;BG;electricity, high voltage
31306_3922ac9b-6f2f-4d9d-85fa-d84c54a2841c_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, lignite;CZ;heat, district or industrial, other than natural gas
31307_3922ac9b-6f2f-4d9d-85fa-d84c54a2841c_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, lignite;CZ;electricity, high voltage
31308_adf09f87-f32a-4884-9c04-411a9857f34a_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, lignite;DE;electricity, high voltage
31309_adf09f87-f32a-4884-9c04-411a9857f34a_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, lignite;DE;heat, district or industrial, other than natural gas
31310_7f317665-cdee-4b14-9b82-005269383fa8_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, lignite;GR;heat, district or industrial, other than natural gas
31311_7f317665-cdee-4b14-9b82-005269383fa8_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, lignite;GR;electricity, high voltage
31312_9b04b487-cab0-44f1-8a5b-caf593cfd7be_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, lignite;HU;heat, district or industrial, other than natural gas
31313_9b04b487-cab0-44f1-8a5b-caf593cfd7be_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, lignite;HU;electricity, high voltage
31314_ce50c66b-b1f8-48b1-a87e-5e910e6571c4_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, lignite;PL;heat, district or industrial, other than natural gas
31315_ce50c66b-b1f8-48b1-a87e-5e910e6571c4_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, lignite;PL;electricity, high voltage
31316_a6660c10-9543-4bf6-8ff6-9e4169fb7cc0_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, lignite;RO;electricity, high voltage
31317_a6660c10-9543-4bf6-8ff6-9e4169fb7cc0_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, lignite;RO;heat, district or industrial, other than natural gas
31318_53145597-605f-477c-80d7-ef3e1cf34e55_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, lignite;RS;heat, district or industrial, other than natural gas
31319_53145597-605f-477c-80d7-ef3e1cf34e55_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, lignite;RS;electricity, high voltage
31320_e4de805a-e075-4977-b8df-04dc756bc3b6_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, lignite;RU;electricity, high voltage
31321_e4de805a-e075-4977-b8df-04dc756bc3b6_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, lignite;RU;heat, district or industrial, other than natural gas
31322_5618fadb-25e0-4a2e-bf94-b39f4601aba3_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, lignite;SI;heat, district or industrial, other than natural gas
31323_5618fadb-25e0-4a2e-bf94-b39f4601aba3_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, lignite;SI;electricity, high voltage
31324_5c259990-c4ee-4a9c-84f7-d90f16034182_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, lignite;SK;electricity, high voltage
31325_5c259990-c4ee-4a9c-84f7-d90f16034182_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, lignite;SK;heat, district or industrial, other than natural gas
31326_5fd58356-fbe0-4113-a11d-fec16791be20_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, lignite;TR;electricity, high voltage
31327_5fd58356-fbe0-4113-a11d-fec16791be20_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, lignite;TR;heat, district or industrial, other than natural gas
31328_333a7ae7-7975-41e6-be1d-a16689a1f02e_7370867d-683c-4006-a16e-5fab6c633a89.spold;heat and power co-generation, natural gas, 160kW electrical, Jakobsberg;CH;heat, central or small-scale, natural gas, Jakobsberg
31329_333a7ae7-7975-41e6-be1d-a16689a1f02e_d69294d7-8d64-4915-a896-9996a014c410.spold;heat and power co-generation, natural gas, 160kW electrical, Jakobsberg;CH;electricity, low voltage
31330_795bc9e2-64c6-4109-a80b-f4087c6c76ca_b3c58f5d-5815-487c-8b9c-4366e00d22dc.spold;heat and power co-generation, natural gas, 160kW electrical, lambda=1;CH;heat, central or small-scale, natural gas
31331_26e6683f-c73b-45cc-83f6-6c7ad29c3d2c_b3c58f5d-5815-487c-8b9c-4366e00d22dc.spold;heat and power co-generation, natural gas, 160kW electrical, lambda=1;Europe without Switzerland;heat, central or small-scale, natural gas
31332_795bc9e2-64c6-4109-a80b-f4087c6c76ca_d69294d7-8d64-4915-a896-9996a014c410.spold;heat and power co-generation, natural gas, 160kW electrical, lambda=1;CH;electricity, low voltage
31333_26e6683f-c73b-45cc-83f6-6c7ad29c3d2c_d69294d7-8d64-4915-a896-9996a014c410.spold;heat and power co-generation, natural gas, 160kW electrical, lambda=1;Europe without Switzerland;electricity, low voltage
31334_5c71a866-9fee-4904-b1b0-809036f07af9_1125e767-7b5d-442e-81d6-9b0d3e1919ac.spold;heat and power co-generation, natural gas, 1MW electrical, lean burn;CH;heat, district or industrial, natural gas
31335_5c71a866-9fee-4904-b1b0-809036f07af9_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, natural gas, 1MW electrical, lean burn;CH;electricity, high voltage
31336_3834bed0-4c0d-4429-bb9b-c1106e832638_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, natural gas, 1MW electrical, lean burn;Europe without Switzerland;electricity, high voltage
31337_3834bed0-4c0d-4429-bb9b-c1106e832638_1125e767-7b5d-442e-81d6-9b0d3e1919ac.spold;heat and power co-generation, natural gas, 1MW electrical, lean burn;Europe without Switzerland;heat, district or industrial, natural gas
31338_939fa007-d2ee-4cf0-b3ab-f10105d85a47_1125e767-7b5d-442e-81d6-9b0d3e1919ac.spold;heat and power co-generation, natural gas, 200kW electrical, lean burn;CH;heat, district or industrial, natural gas
